wkt_geom,fid,InputID,TargetID,Distance,Busstops_Count_Pointsdensity,Company_Count_Pointsdensity,Daily_Count_Pointsdensity,Green_Count_Densitypoints,Hospital_Count_Pointsdensity,Restuarant_Count_Pointsdensity,Sample_Count_Pointsdensity,Shops_Count_Pointsdensity,Subway_Count_Pointsdensity,Merged_pm25mean,Merged_pm10mean,Merged_no2mean,Merged_so2mean,Education_Count_Pointsdensity,Carroads_Roadensity
"MultiPoint ((114.11883888619620109 30.7216375119709042),(114.25827400000000011 30.55532499999999985))",58,4.20112E+11,1326A,22773.32274,6.67E-07,1.73E-06,1.64E-07,1.29E-07,1.87E-07,8.19E-08,1.05E-07,8.19E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,2.34E-07,6.883
"MultiPoint ((114.11883888619620109 30.7216375119709042),(114.38645699999999295 30.62975099999999884))",57,4.20112E+11,1331A,27593.94592,6.67E-07,1.73E-06,1.64E-07,1.29E-07,1.87E-07,8.19E-08,1.05E-07,8.19E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,2.34E-07,6.883
"MultiPoint ((114.11883888619620109 30.7216375119709042),(114.29549799999999493 30.6063459999999985))",56,4.20112E+11,1327A,21213.53912,6.67E-07,1.73E-06,1.64E-07,1.29E-07,1.87E-07,8.19E-08,1.05E-07,8.19E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,2.34E-07,6.883
"MultiPoint ((114.25444339566463725 31.27589290201206751),(114.3843389999999971 30.51554900000000004))",63,4.20116E+11,1332A,85207.4409,9.87E-08,5.81E-08,5.23E-08,2.56E-07,1.16E-07,4.65E-08,4.65E-08,4.65E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,9.29E-08,2.161
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.25444339566463725 31.27589290201206751))",62,4.20116E+11,1334A,112702.8423,9.87E-08,5.81E-08,5.23E-08,2.56E-07,1.16E-07,4.65E-08,4.65E-08,4.65E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,9.29E-08,2.161
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.25444339566463725 31.27589290201206751))",61,4.20116E+11,1333A,72946.67177,9.87E-08,5.81E-08,5.23E-08,2.56E-07,1.16E-07,4.65E-08,4.65E-08,4.65E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,9.29E-08,2.161
"MultiPoint ((114.11883888619620109 30.7216375119709042),(114.30494500000000357 30.53393900000000016))",60,4.20112E+11,1328A,27411.03777,6.67E-07,1.73E-06,1.64E-07,1.29E-07,1.87E-07,8.19E-08,1.05E-07,8.19E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,2.34E-07,6.883
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.24824097635752196 30.28510255892327407))",35,4.20115E+11,1330A,20487.94802,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,3.37E-07,8.918
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.35354139999999745 30.58268419999999921))",34,4.20115E+11,1325A,34505.84604,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,48.41369863,81.10958904,37.9260274,,3.37E-07,8.918
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.3843389999999971 30.51554900000000004))",33,4.20115E+11,1332A,28700.23242,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,3.37E-07,8.918
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.24824097635752196 30.28510255892327407))",32,4.20115E+11,1334A,39578.56993,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,3.37E-07,8.918
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.39685199999999554 30.61899500000000174))",39,4.20115E+11,1329A,39671.99759,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,3.37E-07,8.918
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.25827400000000011 30.55532499999999985))",38,4.20115E+11,1326A,29972.24451,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,3.37E-07,8.918
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.38645699999999295 30.62975099999999884))",37,4.20115E+11,1331A,40448.02806,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,3.37E-07,8.918
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.29549799999999493 30.6063459999999985))",36,4.20115E+11,1327A,35901.15079,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,3.37E-07,8.918
"MultiPoint ((114.223367521210875 30.89758535948510598),(114.3843389999999971 30.51554900000000004))",43,4.20116E+11,1332A,45074.0172,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,2.36E-07,5.401
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.223367521210875 30.89758535948510598))",42,4.20116E+11,1334A,73427.98398,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,2.36E-07,5.401
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.223367521210875 30.89758535948510598))",41,4.20116E+11,1333A,31260.87477,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,2.36E-07,5.401
"MultiPoint ((114.24824097635752196 30.28510255892327407),(114.30494500000000357 30.53393900000000016))",40,4.20115E+11,1328A,28118.78214,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,3.37E-07,8.918
"MultiPoint ((114.223367521210875 30.89758535948510598),(114.38645699999999295 30.62975099999999884))",47,4.20116E+11,1331A,33548.54074,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,2.36E-07,5.401
"MultiPoint ((114.223367521210875 30.89758535948510598),(114.29549799999999493 30.6063459999999985))",46,4.20116E+11,1327A,33018.7096,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,2.36E-07,5.401
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.223367521210875 30.89758535948510598))",45,4.20116E+11,1330A,47758.4939,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,2.36E-07,5.401
"MultiPoint ((114.223367521210875 30.89758535948510598),(114.35354139999999745 30.58268419999999921))",44,4.20116E+11,1325A,37070.31476,2.82E-07,4.10E-07,2.92E-07,5.64E-08,2.41E-07,6.66E-08,1.08E-07,6.66E-08,0,48.41369863,81.10958904,37.9260274,,2.36E-07,5.401
"MultiPoint ((114.39685199999999554 30.61899500000000174),(114.51566680793094122 30.85203685075981639))",19,4.20116E+11,1329A,28230.797,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,1.90E-07,5.591
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.51566680793094122 30.85203685075981639))",18,4.20116E+11,1326A,41110.46217,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,1.90E-07,5.591
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.51566680793094122 30.85203685075981639))",17,4.20116E+11,1331A,27575.56944,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,1.90E-07,5.591
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.51566680793094122 30.85203685075981639))",16,4.20116E+11,1327A,34446.51838,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,1.90E-07,5.591
"MultiPoint ((114.37248327068705578 31.25588396668020508),(114.3843389999999971 30.51554900000000004))",23,4.20116E+11,1332A,82086.92185,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,2.51E-07,4.925
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.37248327068705578 31.25588396668020508))",22,4.20116E+11,1334A,115172.2586,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,2.51E-07,4.925
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.37248327068705578 31.25588396668020508))",21,4.20116E+11,1333A,73411.17755,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,2.51E-07,4.925
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.51566680793094122 30.85203685075981639))",20,4.20116E+11,1328A,40635.71417,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,1.90E-07,5.591
"MultiPoint ((114.37248327068705578 31.25588396668020508),(114.38645699999999295 30.62975099999999884))",27,4.20116E+11,1331A,69431.2569,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,2.51E-07,4.925
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.37248327068705578 31.25588396668020508))",26,4.20116E+11,1327A,72388.05153,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,2.51E-07,4.925
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.37248327068705578 31.25588396668020508))",25,4.20116E+11,1330A,88832.71066,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,2.51E-07,4.925
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.37248327068705578 31.25588396668020508))",24,4.20116E+11,1325A,74658.3251,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,48.41369863,81.10958904,37.9260274,,2.51E-07,4.925
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.24824097635752196 30.28510255892327407))",31,4.20115E+11,1333A,39292.43101,5.63E-07,2.18E-06,3.30E-07,4.12E-08,2.06E-07,7.56E-08,6.87E-08,7.56E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,3.37E-07,8.918
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.37248327068705578 31.25588396668020508))",30,4.20116E+11,1328A,80300.39409,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,2.51E-07,4.925
"MultiPoint ((114.37248327068705578 31.25588396668020508),(114.39685199999999554 30.61899500000000174))",29,4.20116E+11,1329A,70649.25034,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,2.51E-07,4.925
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.37248327068705578 31.25588396668020508))",28,4.20116E+11,1326A,78433.09283,4.39E-07,2.69E-07,1.61E-07,4.48E-08,2.15E-07,2.69E-08,1.07E-07,2.69E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,2.51E-07,4.925
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.54910477968873295 30.46409695702599763))",3,4.20115E+11,1332A,16815.94304,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,7.44E-07,6.844
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.54910477968873295 30.46409695702599763))",2,4.20115E+11,1334A,69945.14842,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,7.44E-07,6.844
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.54910477968873295 30.46409695702599763))",1,4.20115E+11,1333A,43516.90153,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,7.44E-07,6.844
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.54910477968873295 30.46409695702599763))",7,4.20115E+11,1331A,24100.30493,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,7.44E-07,6.844
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.54910477968873295 30.46409695702599763))",6,4.20115E+11,1327A,28999.82202,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,7.44E-07,6.844
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.54910477968873295 30.46409695702599763))",5,4.20115E+11,1330A,32545.00186,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,7.44E-07,6.844
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.54910477968873295 30.46409695702599763))",4,4.20115E+11,1325A,22915.62815,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,48.41369863,81.10958904,37.9260274,,7.44E-07,6.844
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.51566680793094122 30.85203685075981639))",11,4.20116E+11,1333A,44169.42789,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,54.12328767,89.73424658,46.28493151,8.276712329,1.90E-07,5.591
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.54910477968873295 30.46409695702599763))",10,4.20115E+11,1328A,24685.04024,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,7.44E-07,6.844
"MultiPoint ((114.39685199999999554 30.61899500000000174),(114.54910477968873295 30.46409695702599763))",9,4.20115E+11,1329A,22546.27737,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,7.44E-07,6.844
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.54910477968873295 30.46409695702599763))",8,4.20115E+11,1326A,29692.17633,1.70E-06,3.84E-06,4.55E-07,1.14E-07,2.89E-07,8.27E-08,0,8.27E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,7.44E-07,6.844
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.51566680793094122 30.85203685075981639))",15,4.20116E+11,1330A,51764.59878,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,53.73972603,83.9260274,53.43013699,8.753424658,1.90E-07,5.591
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.51566680793094122 30.85203685075981639))",14,4.20116E+11,1325A,33658.18392,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,48.41369863,81.10958904,37.9260274,,1.90E-07,5.591
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.51566680793094122 30.85203685075981639))",13,4.20116E+11,1332A,39369.57807,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,53.69041096,101.7643836,48.03835616,10.86027397,1.90E-07,5.591
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.51566680793094122 30.85203685075981639))",12,4.20116E+11,1334A,87335.93954,3.70E-07,2.75E-07,1.69E-07,4.22E-08,2.11E-07,5.28E-08,8.98E-08,5.28E-08,0,46.75616438,69.62739726,20.14794521,8.797260274,1.90E-07,5.591
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.30491655650277494 30.56942503972218361))",115,4.20106E+11,1330A,14548.55112,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,53.73972603,83.9260274,53.43013699,8.753424658,2.73E-05,67.557
"MultiPoint ((114.30491655650277494 30.56942503972218361),(114.35354139999999745 30.58268419999999921))",114,4.20106E+11,1325A,4890.438535,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,48.41369863,81.10958904,37.9260274,,2.73E-05,67.557
"MultiPoint ((114.30491655650277494 30.56942503972218361),(114.3843389999999971 30.51554900000000004))",113,4.20106E+11,1332A,9682.775454,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,53.69041096,101.7643836,48.03835616,10.86027397,2.73E-05,67.557
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.30491655650277494 30.56942503972218361))",112,4.20106E+11,1334A,52315.13214,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,46.75616438,69.62739726,20.14794521,8.797260274,2.73E-05,67.557
"MultiPoint ((114.30491655650277494 30.56942503972218361),(114.39685199999999554 30.61899500000000174))",119,4.20106E+11,1329A,10389.54952,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,61.99726027,95.99452055,50.93972603,9.561643836,2.73E-05,67.557
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.30491655650277494 30.56942503972218361))",118,4.20106E+11,1326A,4739.945216,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,49.46027397,84.0739726,51.39452055,9.263013699,2.73E-05,67.557
"MultiPoint ((114.30491655650277494 30.56942503972218361),(114.38645699999999295 30.62975099999999884))",117,4.20106E+11,1331A,10289.67015,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,48.38082192,83.90410959,55.10958904,8.465753425,2.73E-05,67.557
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.30491655650277494 30.56942503972218361))",116,4.20106E+11,1327A,4191.646881,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,51.30958904,94.24657534,49.78356164,9.367123288,2.73E-05,67.557
"MultiPoint ((114.3843389999999971 30.51554900000000004),(114.73067060891716551 30.94103394432761789))",123,4.20117E+11,1332A,57665.76389,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,53.69041096,101.7643836,48.03835616,10.86027397,2.42E-07,8.95
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.73067060891716551 30.94103394432761789))",122,4.20117E+11,1334A,109420.3082,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,46.75616438,69.62739726,20.14794521,8.797260274,2.42E-07,8.95
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.73067060891716551 30.94103394432761789))",121,4.20117E+11,1333A,66794.03041,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,54.12328767,89.73424658,46.28493151,8.276712329,2.42E-07,8.95
"MultiPoint ((114.30491655650277494 30.56942503972218361),(114.30494500000000357 30.53393900000000016))",120,4.20106E+11,1328A,3934.046897,3.35E-05,7.45E-05,3.68E-05,6.28E-07,1.98E-05,2.36E-06,2.61E-05,2.36E-06,1.57E-07,48.89315068,85.85753425,55.48219178,11.33150685,2.73E-05,67.557
"MultiPoint ((114.38645699999999295 30.62975099999999884),(114.73067060891716551 30.94103394432761789))",127,4.20117E+11,1331A,47712.66925,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,48.38082192,83.90410959,55.10958904,8.465753425,2.42E-07,8.95
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.73067060891716551 30.94103394432761789))",126,4.20117E+11,1327A,55787.46137,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,51.30958904,94.24657534,49.78356164,9.367123288,2.42E-07,8.95
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.73067060891716551 30.94103394432761789))",125,4.20117E+11,1330A,72444.36404,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,53.73972603,83.9260274,53.43013699,8.753424658,2.42E-07,8.95
"MultiPoint ((114.35354139999999745 30.58268419999999921),(114.73067060891716551 30.94103394432761789))",124,4.20117E+11,1325A,53684.63234,5.18E-08,5.01E-07,1.90E-07,6.91E-08,3.46E-07,1.38E-07,1.56E-07,1.38E-07,0,48.41369863,81.10958904,37.9260274,,2.42E-07,8.95
"MultiPoint ((114.32742000253664116 30.99305871143272384),(114.39685199999999554 30.61899500000000174))",99,4.20116E+11,1329A,41999.90455,5.79E-07,4.70E-07,1.42E-07,1.69E-07,1.97E-07,5.46E-08,9.28E-08,5.46E-08,0,61.99726027,95.99452055,50.93972603,9.561643836,2.35E-07,5.761
"MultiPoint ((114.25827400000000011 30.55532499999999985),(114.32742000253664116 30.99305871143272384))",98,4.20116E+11,1326A,48978.94295,5.79E-07,4.70E-07,1.42E-07,1.69E-07,1.97E-07,5.46E-08,9.28E-08,5.46E-08,0,49.46027397,84.0739726,51.39452055,9.263013699,2.35E-07,5.761
"MultiPoint ((114.32742000253664116 30.99305871143272384),(114.38645699999999295 30.62975099999999884))",97,4.20116E+11,1331A,40672.80483,5.79E-07,4.70E-07,1.42E-07,1.69E-07,1.97E-07,5.46E-08,9.28E-08,5.46E-08,0,48.38082192,83.90410959,55.10958904,8.465753425,2.35E-07,5.761
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.32742000253664116 30.99305871143272384))",96,4.20116E+11,1327A,42982.01168,5.79E-07,4.70E-07,1.42E-07,1.69E-07,1.97E-07,5.46E-08,9.28E-08,5.46E-08,0,51.30958904,94.24657534,49.78356164,9.367123288,2.35E-07,5.761
"MultiPoint ((114.31045989722946388 30.51107374275055051),(114.3843389999999971 30.51554900000000004))",103,4.20106E+11,1332A,7108.682797,4.15E-05,4.41E-05,9.04E-05,1.31E-06,7.33E-05,1.00E-05,4.37E-06,1.00E-05,8.73E-07,53.69041096,101.7643836,48.03835616,10.86027397,7.64E-05,189.873
"MultiPoint ((113.83930180000000121 30.32458189999999831),(114.31045989722946388 30.51107374275055051))",102,4.20106E+11,1334A,49766.19597,4.15E-05,4.41E-05,9.04E-05,1.31E-06,7.33E-05,1.00E-05,4.37E-06,1.00E-05,8.73E-07,46.75616438,69.62739726,20.14794521,8.797260274,7.64E-05,189.873
"MultiPoint ((114.13591800000000376 30.62591507000000135),(114.31045989722946388 30.51107374275055051))",101,4.20106E+11,1333A,21034.64702,4.15E-05,4.41E-05,9.04E-05,1.31E-06,7.33E-05,1.00E-05,4.37E-06,1.00E-05,8.73E-07,54.12328767,89.73424658,46.28493151,8.276712329,7.64E-05,189.873
"MultiPoint ((114.30494500000000357 30.53393900000000016),(114.32742000253664116 30.99305871143272384))",100,4.20116E+11,1328A,50945.95558,5.79E-07,4.70E-07,1.42E-07,1.69E-07,1.97E-07,5.46E-08,9.28E-08,5.46E-08,0,48.89315068,85.85753425,55.48219178,11.33150685,2.35E-07,5.761
"MultiPoint ((114.31045989722946388 30.51107374275055051),(114.38645699999999295 30.62975099999999884))",107,4.20106E+11,1331A,15041.65154,4.15E-05,4.41E-05,9.04E-05,1.31E-06,7.33E-05,1.00E-05,4.37E-06,1.00E-05,8.73E-07,48.38082192,83.90410959,55.10958904,8.465753425,7.64E-05,189.873
"MultiPoint ((114.29549799999999493 30.6063459999999985),(114.31045989722946388 30.51107374275055051))",106,4.20106E+11,1327A,10659.16321,4.15E-05,4.41E-05,9.04E-05,1.31E-06,7.33E-05,1.00E-05,4.37E-06,1.00E-05,8.73E-07,51.30958904,94.24657534,49.78356164,9.367123288,7.64E-05,189.873
"MultiPoint ((114.21022589999999752 30.46695070000000172),(114.31045989722946388 30.51107374275055051))",105,4.20106E+11,1330A,10795.25035,4.15E-05,4.41E-05,9.04E-05,1.31E-06,7.33E-05,1.00E-05,4.37E-06,1.00E-05,8.73E-07,53.73972603,83.9260274,53.43013699,8.753424658,7.64E-05,189.873
